 "publication_type" , "journal_article" , "title" , "publication_year" , "author_name" , "journal_name" , "journal_issue_number" , "journal_volume_number" , "startEndPages" , "publisher_name" , "doi" , "cited_by_article" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2268485" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2295365" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2301322" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2314740" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2381175" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2481757" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2523853" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2528230" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2535509" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2544087" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2582623" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2587521" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2587542" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Alberti - K.G.M.M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/1617" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Alberti - K.G.M.M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/22536" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Alberti - K.G.M.M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/35604" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Alberti - K.G.M.M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/55806" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Alberti - K.G.M.M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/113054" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Alberti - K.G.M.M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/202880" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Alberti - K.G.M.M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/379230" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Alberti - K.G.M.M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/404397" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Alberti - K.G.M.M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/405039" ,
